Tempo,G frontal,G vertical,G lateral,ID antena,RSSI,Fase,Frequencia,Atividade,Sexo,Quarto,Pessoa
326.5,1.1045,-0.11713,-0.082102,3,-60.5,0.13959,921.25,3,M,d2,p22
326.75,1.1045,-0.11713,-0.082102,3,-60.5,1.6552,923.75,3,M,d2,p22
327.25,1.3039,-0.22048,0.0091224,2,-59.0,5.9856,925.25,3,M,d2,p22
327.5,1.3039,-0.22048,0.0091224,3,-60.5,2.3086,922.75,3,M,d2,p22
327.75,1.3039,-0.22048,0.0091224,3,-61.0,0.96948,924.75,3,M,d2,p22
328.25,1.3039,-0.22048,0.0091224,3,-60.5,1.2732,924.25,3,M,d2,p22
329.25,1.2218,-0.17454,-0.013684,3,-61.0,4.6572,923.75,3,M,d2,p22
329.5,1.2218,-0.17454,-0.013684,2,-58.5,5.8399,925.25,3,M,d2,p22
330.0,1.2218,-0.17454,-0.013684,3,-60.5,2.1921,922.75,3,M,d2,p22
330.25,1.2218,-0.17454,-0.013684,3,-61.0,0.91732,924.75,3,M,d2,p22
330.5,1.2218,-0.17454,-0.013684,2,-57.5,0.21476,924.25,3,M,d2,p22
330.75,1.2218,-0.17454,-0.013684,3,-61.5,0.21016,925.75,3,M,d2,p22
331.25,1.128,-0.11713,-0.070699,3,-61.0,6.2817,921.25,3,M,d2,p22
332.0,1.0694,-0.071196,-0.082102,3,-61.5,4.9824,923.25,3,M,d2,p22
332.5,1.0694,-0.071196,-0.082102,3,-60.5,2.2151,922.75,3,M,d2,p22
333.25,1.1163,-0.11713,-0.070699,3,-61.5,0.20555,925.75,3,M,d2,p22
333.5,1.1163,-0.11713,-0.070699,3,-61.0,0.36355,920.75,3,M,d2,p22
333.75,1.1163,-0.11713,-0.070699,3,-61.0,6.2694,921.25,3,M,d2,p22
334.5,1.128,-0.10565,-0.047893,2,-58.5,5.8598,925.25,3,M,d2,p22
334.75,1.128,-0.10565,-0.047893,3,-61.0,5.2738,922.75,3,M,d2,p22
335.0,1.128,-0.10565,-0.047893,3,-61.0,0.89891,924.75,3,M,d2,p22
335.75,1.0928,-0.10565,-0.070699,3,-61.5,0.17641,925.75,3,M,d2,p22
336.0,1.0928,-0.10565,-0.070699,3,-60.5,6.277,921.25,3,M,d2,p22
336.25,1.0928,-0.10565,-0.070699,3,-60.5,3.8165,920.25,3,M,d2,p22
336.5,1.0928,-0.10565,-0.070699,3,-60.5,4.6342,923.75,3,M,d2,p22
336.75,1.0928,-0.10565,-0.070699,2,-58.5,5.8491,925.25,3,M,d2,p22
337.0,1.0928,-0.10565,-0.070699,3,-60.0,1.8239,923.25,3,M,d2,p22
337.75,1.1045,-0.094162,-0.059296,3,-60.5,6.0055,921.75,3,M,d2,p22
338.0,1.1045,-0.094162,-0.059296,3,-61.0,0.23317,925.75,3,M,d2,p22
338.75,1.0694,-0.094162,-0.093505,3,-61.0,3.8748,920.25,3,M,d2,p22
339.0,1.0694,-0.094162,-0.093505,3,-60.5,5.6589,922.25,3,M,d2,p22
339.25,1.0694,-0.094162,-0.093505,2,-59.0,5.8107,925.25,3,M,d2,p22
340.0,1.1983,-0.15158,-0.025087,3,-60.5,0.85443,924.75,3,M,d2,p22
340.25,1.1983,-0.15158,-0.025087,3,-60.5,5.9703,921.75,3,M,d2,p22
340.5,1.1983,-0.15158,-0.025087,3,-61.5,0.21322,925.75,3,M,d2,p22
341.75,1.1749,-0.14009,-0.025087,3,-61.0,0.53229,925.25,3,M,d2,p22
342.0,1.1749,-0.14009,-0.025087,3,-60.0,1.853,923.25,3,M,d2,p22
342.25,1.1749,-0.14009,-0.025087,3,-61.0,0.8713,924.75,3,M,d2,p22
342.75,1.3156,-0.19751,0.031928,3,-61.5,0.16874,925.75,3,M,d2,p22
343.5,1.3273,-0.15158,0.054735,3,-61.5,0.66728,920.25,3,M,d2,p22
343.75,1.3273,-0.15158,0.054735,3,-61.0,5.7586,922.25,3,M,d2,p22
344.25,1.3273,-0.15158,0.054735,3,-61.0,0.57064,925.25,3,M,d2,p22
344.5,1.3273,-0.15158,0.054735,3,-60.5,5.2984,922.75,3,M,d2,p22
345.25,1.2218,-0.12861,0.0091224,3,-61.0,1.1566,924.25,3,M,d2,p22
345.5,1.2218,-0.12861,0.0091224,3,-61.5,0.28992,920.75,3,M,d2,p22
345.75,1.2218,-0.12861,0.0091224,3,-61.5,6.2663,921.25,3,M,d2,p22
346.0,1.2218,-0.12861,0.0091224,3,-61.5,3.7859,920.25,3,M,d2,p22
346.25,1.2218,-0.12861,0.0091224,3,-61.0,5.6665,922.25,3,M,d2,p22
347.0,1.2218,-0.15158,-0.0022806,3,-60.5,5.2968,922.75,3,M,d2,p22
348.25,1.2452,-0.12861,0.020525,3,-61.0,6.2678,921.25,3,M,d2,p22
349.0,1.2218,-0.12861,-0.0022806,3,-61.0,5.645,922.25,3,M,d2,p22
349.75,1.128,-0.071196,-0.03649,3,-61.0,5.9288,921.75,3,M,d2,p22
350.25,1.128,-0.071196,-0.03649,3,-61.5,0.076699,925.75,3,M,d2,p22
351.0,1.0811,-0.036746,-0.070699,3,-61.5,0.65961,920.25,3,M,d2,p22
351.25,1.0811,-0.036746,-0.070699,3,-61.0,5.6481,922.25,3,M,d2,p22
351.5,1.0811,-0.036746,-0.070699,2,-59.0,5.8353,925.25,3,M,d2,p22
351.75,1.0811,-0.036746,-0.070699,3,-60.5,1.827,923.25,3,M,d2,p22
352.0,1.0811,-0.036746,-0.070699,3,-61.5,3.9439,924.75,3,M,d2,p22
352.75,1.1749,-0.11713,-0.025087,3,-61.5,0.076699,925.75,3,M,d2,p22
353.25,1.1749,-0.11713,-0.025087,3,-61.0,6.2709,921.25,3,M,d2,p22
354.0,1.1163,-0.082679,-0.047893,3,-61.5,0.48934,925.25,3,M,d2,p22
354.25,1.1163,-0.082679,-0.047893,3,-60.5,1.8147,923.25,3,M,d2,p22
354.5,1.1163,-0.082679,-0.047893,3,-61.0,0.80994,924.75,3,M,d2,p22
355.25,1.3977,-0.18603,0.066138,3,-61.5,0.28532,920.75,3,M,d2,p22
356.0,1.1397,-0.082679,-0.047893,3,-61.0,5.6343,922.25,3,M,d2,p22
356.5,1.1397,-0.082679,-0.047893,2,-59.0,5.8322,925.25,3,M,d2,p22
356.58,1.1397,-0.082679,-0.047893,3,-60.5,1.8178,923.25,3,M,d2,p22
356.75,1.1397,-0.082679,-0.047893,3,-61.0,0.79614,924.75,3,M,d2,p22
357.25,1.1397,-0.082679,-0.047893,3,-61.0,5.8997,921.75,3,M,d2,p22
357.5,1.1397,-0.082679,-0.047893,3,-61.5,0.076699,925.75,3,M,d2,p22
358.0,1.1163,-0.059712,-0.047893,3,-61.0,6.2617,921.25,3,M,d2,p22
358.25,1.1163,-0.059712,-0.047893,3,-60.5,4.6526,923.75,3,M,d2,p22
358.75,1.1163,-0.059712,-0.047893,3,-61.0,5.619,922.25,3,M,d2,p22
359.0,1.1163,-0.059712,-0.047893,3,-60.5,5.2662,922.75,3,M,d2,p22
359.75,1.1397,-0.082679,-0.047893,3,-61.5,5.8828,921.75,3,M,d2,p22
360.0,1.1397,-0.082679,-0.047893,3,-61.5,0.059825,925.75,3,M,d2,p22
360.75,1.0342,-0.025263,-0.082102,3,-60.5,1.4987,923.75,3,M,d2,p22
361.0,1.0342,-0.025263,-0.082102,3,-61.0,5.6328,922.25,3,M,d2,p22
361.5,1.0342,-0.025263,-0.082102,3,-61.0,5.3014,922.75,3,M,d2,p22
362.25,1.2101,-0.11713,-0.0022806,3,-61.0,1.1367,924.25,3,M,d2,p22
362.5,1.2101,-0.11713,-0.0022806,3,-61.5,0.27765,920.75,3,M,d2,p22
363.25,1.2218,-0.12861,0.0091224,3,-61.0,5.6128,922.25,3,M,d2,p22
363.75,1.2218,-0.12861,0.0091224,2,-59.5,5.8077,925.25,3,M,d2,p22
365.25,1.1866,-0.094162,-0.0022806,3,-61.5,3.7552,920.25,3,M,d2,p22
366.25,1.0811,-0.059712,-0.059296,3,-61.5,0.4648,925.25,3,M,d2,p22
366.5,1.0811,-0.059712,-0.059296,3,-60.5,2.1384,922.75,3,M,d2,p22
366.75,1.0811,-0.059712,-0.059296,3,-61.0,0.80994,924.75,3,M,d2,p22
367.0,1.0811,-0.059712,-0.059296,3,-61.0,5.9028,921.75,3,M,d2,p22
367.25,1.0811,-0.059712,-0.059296,2,-59.5,5.4932,925.75,3,M,d2,p22
368.0,1.0811,-0.036746,-0.082102,3,-61.5,0.67188,920.25,3,M,d2,p22
368.25,1.0811,-0.036746,-0.082102,3,-61.0,5.6803,922.25,3,M,d2,p22
368.75,1.0811,-0.036746,-0.082102,3,-60.5,1.8623,923.25,3,M,d2,p22
369.0,1.0811,-0.036746,-0.082102,3,-60.5,5.3091,922.75,3,M,d2,p22
369.5,1.0576,-0.036746,-0.059296,3,-61.0,1.1612,924.25,3,M,d2,p22
370.0,1.0576,-0.036746,-0.059296,3,-61.5,0.36355,920.75,3,M,d2,p22
370.5,1.1397,-0.094162,-0.025087,3,-60.5,1.534,923.75,3,M,d2,p22
370.75,1.1397,-0.094162,-0.025087,2,-59.5,5.7908,925.25,3,M,d2,p22
371.25,1.1397,-0.094162,-0.025087,3,-60.5,5.3045,922.75,3,M,d2,p22
371.5,1.1397,-0.094162,-0.025087,2,-59.0,6.0562,924.75,3,M,d2,p22
372.0,1.2335,-0.14009,0.0091224,3,-62.0,0.084369,925.75,3,M,d2,p22
373.0,1.1397,-0.082679,-0.03649,3,-60.5,1.5493,923.75,3,M,d2,p22
373.25,1.1397,-0.082679,-0.03649,3,-61.0,5.6374,922.25,3,M,d2,p22
374.0,1.3508,-0.17454,0.031928,3,-61.0,5.935,921.75,3,M,d2,p22
374.5,1.3508,-0.17454,0.031928,2,-59.5,5.4963,925.75,3,M,d2,p22
374.75,1.3508,-0.17454,0.031928,3,-61.5,0.32674,920.75,3,M,d2,p22
375.5,1.2218,-0.14009,0.0091224,3,-60.5,4.6694,923.75,3,M,d2,p22
375.75,1.2218,-0.14009,0.0091224,2,-59.0,5.7892,925.25,3,M,d2,p22
376.0,1.2218,-0.14009,0.0091224,3,-60.5,1.83,923.25,3,M,d2,p22
376.25,1.2218,-0.14009,0.0091224,2,-59.0,6.05,924.75,3,M,d2,p22
377.0,1.339,-0.16306,0.043332,3,-61.5,0.093573,925.75,3,M,d2,p22
377.25,1.339,-0.16306,0.043332,3,-61.5,0.34821,920.75,3,M,d2,p22
377.5,1.339,-0.16306,0.043332,3,-61.5,3.8043,920.25,3,M,d2,p22
377.75,1.339,-0.16306,0.043332,3,-60.5,1.514,923.75,3,M,d2,p22
378.5,1.3156,-0.16306,0.031928,3,-60.5,1.7994,923.25,3,M,d2,p22
378.75,1.3156,-0.16306,0.031928,3,-61.0,0.80687,924.75,3,M,d2,p22
379.0,1.3156,-0.16306,0.031928,3,-61.0,5.9043,921.75,3,M,d2,p22
379.5,1.3156,-0.16306,0.031928,3,-61.0,3.476,920.75,3,M,d2,p22
380.25,1.3625,-0.18603,0.043332,3,-61.5,3.8135,920.25,3,M,d2,p22
380.5,1.3625,-0.18603,0.043332,3,-61.0,5.6128,922.25,3,M,d2,p22
381.5,1.1397,-0.082679,-0.03649,3,-61.0,5.9166,921.75,3,M,d2,p22
381.75,1.1397,-0.082679,-0.03649,3,-61.5,0.11812,925.75,3,M,d2,p22
382.25,1.1397,-0.082679,-0.03649,3,-61.0,0.36509,920.75,3,M,d2,p22
382.75,1.1632,-0.10565,-0.025087,3,-60.5,1.5294,923.75,3,M,d2,p22
383.0,1.1632,-0.10565,-0.025087,3,-61.5,0.4648,925.25,3,M,d2,p22
383.5,1.1632,-0.10565,-0.025087,3,-60.5,2.1338,922.75,3,M,d2,p22
383.75,1.1632,-0.10565,-0.025087,3,-61.0,0.82375,924.75,3,M,d2,p22
384.5,1.3625,-0.17454,0.054735,3,-61.5,0.12272,925.75,3,M,d2,p22
384.75,1.3625,-0.17454,0.054735,3,-61.5,0.0092039,921.25,3,M,d2,p22
385.0,1.3625,-0.17454,0.054735,3,-60.5,1.4987,923.75,3,M,d2,p22
386.0,1.1514,-0.082679,-0.03649,3,-60.5,5.2784,922.75,3,M,d2,p22
386.25,1.1514,-0.082679,-0.03649,3,-61.0,5.9319,921.75,3,M,d2,p22
386.5,1.1514,-0.082679,-0.03649,3,-60.5,1.195,924.25,3,M,d2,p22
387.0,1.1514,-0.082679,-0.03649,3,-61.5,0.33594,920.75,3,M,d2,p22
387.5,1.128,-0.071196,-0.03649,3,-60.5,1.4803,923.75,3,M,d2,p22
387.75,1.128,-0.071196,-0.03649,3,-60.5,5.573,922.25,3,M,d2,p22
388.25,1.128,-0.071196,-0.03649,3,-61.0,4.9333,923.25,3,M,d2,p22
389.25,1.128,-0.094162,-0.03649,2,-59.5,5.4963,925.75,3,M,d2,p22
389.75,1.128,-0.082679,-0.047893,3,-61.5,0.62126,920.25,3,M,d2,p22
390.0,1.128,-0.082679,-0.047893,3,-60.5,1.468,923.75,3,M,d2,p22
390.25,1.128,-0.082679,-0.047893,3,-61.0,2.4482,922.25,3,M,d2,p22
391.0,1.1397,-0.082679,-0.025087,3,-61.0,0.8575,924.75,3,M,d2,p22
391.25,1.1397,-0.082679,-0.025087,3,-61.0,1.1796,924.25,3,M,d2,p22
391.75,1.1397,-0.082679,-0.025087,3,-61.5,0.3114,920.75,3,M,d2,p22
392.5,1.3039,-0.16306,0.043332,3,-60.5,5.5883,922.25,3,M,d2,p22
393.0,1.3039,-0.16306,0.043332,2,-59.5,5.7555,925.25,3,M,d2,p22
393.5,1.3625,-0.19751,0.043332,2,-59.0,6.0638,924.75,3,M,d2,p22
393.75,1.3625,-0.19751,0.043332,3,-61.0,1.1827,924.25,3,M,d2,p22
394.25,1.3625,-0.19751,0.043332,3,-61.5,0.11198,925.75,3,M,d2,p22
395.0,1.0811,-0.048229,-0.070699,3,-60.5,1.4726,923.75,3,M,d2,p22
395.25,1.0811,-0.048229,-0.070699,2,-59.5,5.7217,925.25,3,M,d2,p22
396.0,1.1045,-0.071196,-0.03649,3,-61.0,0.84522,924.75,3,M,d2,p22
396.25,1.1045,-0.071196,-0.03649,3,-61.0,1.1628,924.25,3,M,d2,p22
396.75,1.1045,-0.071196,-0.03649,3,-61.5,0.29452,920.75,3,M,d2,p22
397.0,1.1045,-0.071196,-0.03649,3,-61.0,6.2356,921.25,3,M,d2,p22
397.75,1.1632,-0.10565,-0.025087,3,-61.5,0.44485,925.25,3,M,d2,p22
398.25,1.1632,-0.10565,-0.025087,3,-60.5,2.1614,922.75,3,M,d2,p22
398.75,1.128,-0.082679,-0.03649,3,-61.0,1.1735,924.25,3,M,d2,p22
399.25,1.128,-0.082679,-0.03649,3,-61.5,0.29452,920.75,3,M,d2,p22
399.5,1.128,-0.082679,-0.03649,3,-61.5,6.2264,921.25,3,M,d2,p22
400.0,1.1866,-0.10565,-0.013684,2,-59.5,5.7555,925.25,3,M,d2,p22
400.5,1.1866,-0.10565,-0.013684,3,-60.5,2.1491,922.75,3,M,d2,p22
401.5,1.1397,-0.10565,-0.03649,3,-61.5,3.4591,920.75,3,M,d2,p22
401.75,1.1397,-0.10565,-0.03649,3,-61.5,6.228,921.25,3,M,d2,p22
402.25,1.1397,-0.071196,-0.03649,3,-61.0,5.5852,922.25,3,M,d2,p22
402.75,1.1397,-0.071196,-0.03649,3,-60.5,1.8254,923.25,3,M,d2,p22
403.0,1.1397,-0.071196,-0.03649,3,-61.0,0.81148,924.75,3,M,d2,p22
403.75,1.0811,-0.048229,-0.070699,3,-61.5,0.092039,925.75,3,M,d2,p22
404.25,1.0811,-0.048229,-0.070699,3,-61.0,6.2817,921.25,3,M,d2,p22
404.5,1.0811,-0.048229,-0.070699,3,-62.0,0.61666,920.25,3,M,d2,p22
404.75,1.0811,-0.048229,-0.070699,3,-61.0,2.5265,922.25,3,M,d2,p22
405.0,1.0811,-0.048229,-0.070699,3,-61.5,0.51082,925.25,3,M,d2,p22
405.75,1.1866,-0.10565,-0.013684,3,-61.0,0.82988,924.75,3,M,d2,p22
406.0,1.1866,-0.10565,-0.013684,3,-61.0,1.1873,924.25,3,M,d2,p22
406.5,1.1866,-0.10565,-0.013684,3,-61.5,0.3068,920.75,3,M,d2,p22
406.75,1.1866,-0.10565,-0.013684,3,-61.5,6.277,921.25,3,M,d2,p22
407.0,1.1866,-0.10565,-0.013684,3,-60.5,1.5386,923.75,3,M,d2,p22
407.75,1.1866,-0.11713,-0.013684,3,-60.5,1.8776,923.25,3,M,d2,p22
408.0,1.1866,-0.11713,-0.013684,3,-61.0,0.87437,924.75,3,M,d2,p22
408.5,1.1866,-0.11713,-0.013684,3,-61.0,1.1965,924.25,3,M,d2,p22
408.75,1.1866,-0.11713,-0.013684,3,-61.5,0.30986,920.75,3,M,d2,p22
409.0,1.1866,-0.11713,-0.013684,3,-61.5,6.254,921.25,3,M,d2,p22
409.75,1.2101,-0.11713,-0.0022806,3,-61.0,5.6435,922.25,3,M,d2,p22
410.75,1.1632,-0.10565,-0.025087,3,-61.5,5.9334,921.75,3,M,d2,p22
411.25,1.1632,-0.10565,-0.025087,3,-61.5,0.29606,920.75,3,M,d2,p22
412.0,1.0811,-0.048229,-0.070699,2,-58.5,0.32827,923.75,3,M,d2,p22
412.25,1.0811,-0.048229,-0.070699,3,-61.5,0.50775,925.25,3,M,d2,p22
412.5,1.0811,-0.048229,-0.070699,3,-61.0,4.9931,923.25,3,M,d2,p22
412.75,1.0811,-0.048229,-0.070699,2,-59.0,6.0255,924.75,3,M,d2,p22
413.5,1.128,-0.082679,-0.047893,3,-62.0,0.11505,925.75,3,M,d2,p22
414.0,1.128,-0.082679,-0.047893,3,-61.5,6.2617,921.25,3,M,d2,p22
414.25,1.128,-0.082679,-0.047893,3,-61.5,0.61819,920.25,3,M,d2,p22
415.0,1.3508,-0.17454,0.043332,3,-61.0,4.941,923.25,3,M,d2,p22
415.25,1.3508,-0.17454,0.043332,3,-60.5,2.1414,922.75,3,M,d2,p22
416.0,1.1749,-0.10565,-0.025087,3,-61.5,0.27458,920.75,3,M,d2,p22
416.5,1.1749,-0.10565,-0.025087,3,-61.0,6.2249,921.25,3,M,d2,p22
416.75,1.1749,-0.10565,-0.025087,3,-60.5,1.4435,923.75,3,M,d2,p22
417.5,1.128,-0.082679,-0.047893,3,-60.5,1.7994,923.25,3,M,d2,p22
417.75,1.128,-0.082679,-0.047893,3,-60.5,2.146,922.75,3,M,d2,p22
418.0,1.128,-0.082679,-0.047893,3,-60.5,1.1858,924.25,3,M,d2,p22
419.5,1.2335,-0.12861,0.0091224,3,-61.0,5.5668,922.25,3,M,d2,p22
419.75,1.2335,-0.12861,0.0091224,3,-61.0,4.9394,923.25,3,M,d2,p22
420.5,1.128,-0.082679,-0.03649,3,-60.5,1.198,924.25,3,M,d2,p22
421.0,1.128,-0.082679,-0.03649,3,-61.0,0.3068,920.75,3,M,d2,p22
421.25,1.128,-0.082679,-0.03649,3,-61.0,6.251,921.25,3,M,d2,p22
422.0,1.339,-0.16306,0.043332,3,-61.5,0.44792,925.25,3,M,d2,p22
423.0,1.1749,-0.10565,-0.013684,2,-59.0,0.036816,924.25,3,M,d2,p22
423.25,1.1749,-0.10565,-0.013684,3,-61.5,0.13806,925.75,3,M,d2,p22
423.75,1.2101,-0.12861,0.0091224,3,-61.5,0.65041,920.25,3,M,d2,p22
424.25,1.2101,-0.12861,0.0091224,3,-60.5,1.488,923.75,3,M,d2,p22
424.5,1.2101,-0.12861,0.0091224,3,-61.5,0.474,925.25,3,M,d2,p22
424.75,1.2101,-0.12861,0.0091224,3,-60.5,5.2631,922.75,3,M,d2,p22
425.75,1.1983,-0.10565,-0.0022806,3,-61.5,0.12732,925.75,3,M,d2,p22
426.0,1.1983,-0.10565,-0.0022806,3,-61.5,0.0061359,921.25,3,M,d2,p22
426.75,1.128,-0.094162,-0.047893,3,-61.0,5.5975,922.25,3,M,d2,p22
427.0,1.128,-0.094162,-0.047893,2,-59.5,5.7294,925.25,3,M,d2,p22
427.75,1.1163,-0.059712,-0.047893,3,-61.0,5.9104,921.75,3,M,d2,p22
428.25,1.1163,-0.059712,-0.047893,2,-59.5,5.4932,925.75,3,M,d2,p22
429.0,1.1749,-0.10565,-0.013684,3,-60.5,1.5217,923.75,3,M,d2,p22
429.75,1.1397,-0.094162,-0.047893,3,-60.5,2.1292,922.75,3,M,d2,p22
430.0,1.1397,-0.094162,-0.047893,3,-61.5,5.8982,921.75,3,M,d2,p22
430.75,1.128,-0.082679,-0.047893,3,-61.5,0.3068,920.75,3,M,d2,p22
431.0,1.128,-0.082679,-0.047893,3,-61.0,6.277,921.25,3,M,d2,p22
431.5,1.128,-0.082679,-0.047893,3,-60.5,1.514,923.75,3,M,d2,p22
432.25,1.1749,-0.10565,-0.025087,3,-60.5,5.2708,922.75,3,M,d2,p22
432.5,1.1749,-0.10565,-0.025087,3,-61.5,5.892,921.75,3,M,d2,p22
433.0,1.1749,-0.10565,-0.025087,3,-61.5,0.11965,925.75,3,M,d2,p22
433.5,1.0576,-0.036746,-0.082102,3,-61.5,0.64734,920.25,3,M,d2,p22
434.5,1.0928,-0.059712,-0.070699,3,-60.5,1.8147,923.25,3,M,d2,p22
434.75,1.0928,-0.059712,-0.070699,3,-60.5,2.1154,922.75,3,M,d2,p22
435.0,1.0928,-0.059712,-0.070699,3,-61.0,5.9074,921.75,3,M,d2,p22
435.25,1.0928,-0.059712,-0.070699,3,-61.0,1.1582,924.25,3,M,d2,p22
435.75,1.0928,-0.059712,-0.070699,3,-61.5,0.31753,920.75,3,M,d2,p22
436.25,1.2101,-0.12861,-0.03649,3,-61.0,4.6526,923.75,3,M,d2,p22
436.5,1.2101,-0.12861,-0.03649,3,-61.0,5.6052,922.25,3,M,d2,p22
437.25,1.1163,-0.059712,-0.047893,2,-59.5,5.9979,924.75,3,M,d2,p22
437.75,1.1163,-0.059712,-0.047893,3,-61.0,1.1351,924.25,3,M,d2,p22
438.25,1.1514,-0.094162,-0.047893,3,-61.0,6.2663,921.25,3,M,d2,p22
438.75,1.1514,-0.094162,-0.047893,3,-61.0,4.6449,923.75,3,M,d2,p22
439.0,1.1514,-0.094162,-0.047893,2,-59.0,5.7954,925.25,3,M,d2,p22
439.75,1.2921,-0.16306,0.031928,2,-59.0,6.0285,924.75,3,M,d2,p22
440.0,1.2921,-0.16306,0.031928,3,-61.0,5.8951,921.75,3,M,d2,p22
440.75,1.1514,-0.082679,-0.03649,3,-61.0,6.2418,921.25,3,M,d2,p22
441.0,1.1514,-0.082679,-0.03649,3,-60.5,1.4987,923.75,3,M,d2,p22
441.25,1.1514,-0.082679,-0.03649,3,-60.5,5.6251,922.25,3,M,d2,p22
441.5,1.1514,-0.082679,-0.03649,2,-59.5,5.7678,925.25,3,M,d2,p22
442.5,1.1749,-0.11713,-0.025087,3,-61.0,5.8997,921.75,3,M,d2,p22
442.75,1.1749,-0.11713,-0.025087,3,-61.5,0.084369,925.75,3,M,d2,p22
443.5,1.3625,-0.16306,0.043332,3,-61.5,3.7659,920.25,3,M,d2,p22
444.25,1.1045,-0.071196,-0.059296,3,-60.5,2.1384,922.75,3,M,d2,p22
444.5,1.1045,-0.071196,-0.059296,3,-61.0,0.83295,924.75,3,M,d2,p22
444.75,1.1045,-0.071196,-0.059296,3,-61.0,5.892,921.75,3,M,d2,p22
445.25,1.1045,-0.071196,-0.059296,3,-61.5,0.095107,925.75,3,M,d2,p22
445.75,1.0928,-0.048229,-0.070699,3,-61.5,0.61359,920.25,3,M,d2,p22
446.0,1.0928,-0.048229,-0.070699,3,-60.5,5.5975,922.25,3,M,d2,p22
446.5,1.0928,-0.048229,-0.070699,2,-59.5,5.757,925.25,3,M,d2,p22
446.78,1.0928,-0.048229,-0.070699,3,-60.5,1.83,923.25,3,M,d2,p22
447.0,1.0928,-0.048229,-0.070699,2,-59.0,6.0393,924.75,3,M,d2,p22
447.5,1.2452,-0.11713,0.0091224,3,-61.0,1.1643,924.25,3,M,d2,p22
448.0,1.2452,-0.11713,0.0091224,3,-61.0,0.29452,920.75,3,M,d2,p22
448.25,1.2452,-0.11713,0.0091224,3,-61.5,3.7613,920.25,3,M,d2,p22
448.75,1.1749,-0.10565,-0.025087,3,-61.5,0.48781,925.25,3,M,d2,p22
449.25,1.1749,-0.10565,-0.025087,3,-60.5,2.1307,922.75,3,M,d2,p22
449.5,1.1749,-0.10565,-0.025087,3,-61.0,5.9273,921.75,3,M,d2,p22
450.0,1.1749,-0.10565,-0.025087,3,-61.0,1.152,924.25,3,M,d2,p22
451.25,1.3977,-0.19751,0.054735,2,-59.5,5.7678,925.25,3,M,d2,p22
451.75,1.0928,-0.059712,-0.070699,3,-61.0,0.83909,924.75,3,M,d2,p22
452.25,1.0928,-0.059712,-0.070699,2,-59.0,0.013806,924.25,3,M,d2,p22
452.5,1.0928,-0.059712,-0.070699,3,-61.0,0.26231,920.75,3,M,d2,p22
453.25,1.128,-0.071196,-0.047893,3,-60.5,1.5186,923.75,3,M,d2,p22
453.5,1.128,-0.071196,-0.047893,3,-61.0,5.6174,922.25,3,M,d2,p22
453.75,1.128,-0.071196,-0.047893,3,-60.5,1.827,923.25,3,M,d2,p22
454.0,1.128,-0.071196,-0.047893,3,-61.0,5.2938,922.75,3,M,d2,p22
454.75,1.2101,-0.14009,-0.0022806,3,-61.0,1.1643,924.25,3,M,d2,p22
455.5,1.0928,-0.071196,-0.070699,3,-61.0,3.7705,920.25,3,M,d2,p22
456.0,1.0928,-0.071196,-0.070699,3,-61.0,5.6021,922.25,3,M,d2,p22
456.25,1.0928,-0.071196,-0.070699,3,-60.5,1.8346,923.25,3,M,d2,p22
457.0,1.2218,-0.14009,-0.013684,3,-61.0,1.1628,924.25,3,M,d2,p22
457.5,1.2218,-0.14009,-0.013684,3,-61.5,0.092039,925.75,3,M,d2,p22
457.75,1.2218,-0.14009,-0.013684,3,-61.0,6.2494,921.25,3,M,d2,p22
458.5,1.1866,-0.10565,-0.013684,3,-61.0,5.5852,922.25,3,M,d2,p22
459.25,1.2804,-0.14009,0.0091224,3,-61.0,0.84522,924.75,3,M,d2,p22
459.5,1.2804,-0.14009,0.0091224,3,-61.0,5.9028,921.75,3,M,d2,p22
459.75,1.2804,-0.14009,0.0091224,3,-61.5,0.10431,925.75,3,M,d2,p22
460.5,1.1163,-0.071196,-0.059296,3,-61.0,0.63353,920.25,3,M,d2,p22
460.75,1.1163,-0.071196,-0.059296,3,-61.0,5.6236,922.25,3,M,d2,p22
461.25,1.1163,-0.071196,-0.059296,3,-60.5,1.8224,923.25,3,M,d2,p22
462.25,1.1749,-0.10565,-0.025087,2,-60.0,5.4579,925.75,3,M,d2,p22
462.5,1.1749,-0.10565,-0.025087,3,-61.0,0.28225,920.75,3,M,d2,p22
463.0,1.0928,-0.059712,-0.059296,3,-60.5,1.5048,923.75,3,M,d2,p22
463.25,1.0928,-0.059712,-0.059296,3,-61.0,2.4467,922.25,3,M,d2,p22
463.5,1.0928,-0.059712,-0.059296,3,-61.0,4.9594,923.25,3,M,d2,p22
463.75,1.0928,-0.059712,-0.059296,3,-61.0,5.2447,922.75,3,M,d2,p22
464.75,1.1397,-0.082679,-0.047893,3,-61.5,0.12425,925.75,3,M,d2,p22
465.0,1.1397,-0.082679,-0.047893,3,-61.5,0.30066,920.75,3,M,d2,p22
465.25,1.1397,-0.082679,-0.047893,3,-61.0,0.65194,920.25,3,M,d2,p22
465.75,1.2921,-0.16306,0.020525,2,-59.5,5.7754,925.25,3,M,d2,p22
466.0,1.2921,-0.16306,0.020525,3,-61.0,4.944,923.25,3,M,d2,p22
466.25,1.2921,-0.16306,0.020525,3,-60.5,5.2662,922.75,3,M,d2,p22
